id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,active_online,weight,weight_unit,length,width,height,dimensions_unit,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Soberish_Kirkwood,inventory_Soberish_Kirkwood,reorder_point_Soberish_Kirkwood,restock_level_Soberish_Kirkwood,outlet_tax_Soberish_Serenbe,inventory_Soberish_Serenbe,reorder_point_Soberish_Serenbe,restock_level_Soberish_Serenbe
572dbd7a-d002-4382-955f-d8255e8a4b55,abstinence-epilogue,850050187158,,,,Abstinence Cape Malt,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong>Product Details:</strong><br /><span>Abstinence Cape Malt is a masterful blend of American bourbon notes and Scottish whiskey influences, offering a bold non-alcoholic spirit experience. Crafted with peated, smoked, and dark toasted malt, this spirit is enriched by a blend of spice botanicals and South African Rooibos. The result is a smooth, richly textured whiskey alternative, featuring mellow vanilla, caramel, and toffee on the nose, with a subtle hint of peated smoke and American oak. A hint of Rooibos adds a unique South African twist, giving it an extra layer of complexity.</span></p>
<p class="""" data-rte-preserve-empty=""true"">Abstinence Cape Malt is a unique blend of peated, smoked, and dark toasted malt, harmoniously married with spice botanicals and South African Honeybush.</p>
<p class="""" data-rte-preserve-empty=""true""> </p>
<p class="""" data-rte-preserve-empty=""true""><strong>How it Tastes:</strong><br />Abstinence Cape Malt offers a complex flavor profile with notes of smoky malt, subtle spice, and a hint of sweetness from the South African Honeybush.</p>
<p class="""" data-rte-preserve-empty=""true""> </p>
<p class="""" data-rte-preserve-empty=""true""><strong>Mixing Suggestions:</strong><br />Add some ice and top with soda for a refreshing twist, or mix with ginger ale and a squeeze of lime for a zesty kick. For an impressive non-alcoholic Old Fashioned, simply follow the recipe. For a decadent treat, mix with honey and vanilla oat milk over ice for a rich and indulgent experience.</p>
<p class="""" data-rte-preserve-empty=""true""> </p>
<p class="""" data-rte-preserve-empty=""true""><strong>Ingredients:</strong> Smoked Peated and Blended Malts, Oak, Honeybush, Vanilla, Cassia, Cardamom, Clove, Helichrysum Petiolare (Impepho)</p>",Bourbon/Whiskey,,,,,,,,1,,LB,,,,IN,26.33,36.00,,1.960,,,Abstinence,Airgoods,,1,1,Default Tax,6,5,0,Default Tax,3,,
e286e602-1b48-49dc-8c20-e80f07770009,abstinence-cape-spice,335065F,,,,Abstinence Cape Spice,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />Abstinence Cape Spice is the perfect non-alcoholic spiced rum alternative, delivering a rich, flavorful experience that’s super mixable and deliciously sippable on its own. Infused with real vanilla and a blend of natural spices, this spirit offers a smooth mouthfeel with delicate sweetness and hints of coconut. Notes of cinnamon, clove, caramelized sugar, dried fruit, and honey dance together with a South African twist from Honeybush, creating a bold flavor profile with layers of complexity. Cape Spice brings a vibrant, warm spice to any occasion, making it the ultimate alcohol-free option for mocktails or simply enjoying over ice.</span></p>
<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""> </p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />Experience the rich, bold flavors of this dark, rum-inspired spirit. You'll be greeted on the nose by smooth vanilla and tropical coconut, with tempting notes of caramel and toffee. A special touch of Honeybush, an indigenous South African plant, adds a unique twist to the aroma.</span><br /><br /><span>You'll notice hints of tobacco leaf, burnt sugar, and coconut, followed by a dash of coffee and allspice for a delightful complexity. The finish lingers with gentle woody spice and a touch of oak, offering a satisfying warmth without the alcohol burn.</span></p>
<p class="""" data-rte-preserve-empty=""true""> </p>
<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Ingredients:</span></strong><span><br />Water, distilled botanicals (Honeybush, Coconut, Ginger, Allspice, Cassia Bark, Coriander &amp; Molasses.). Sorbate of potassium. 0% sugar, 0% alcohol, zero artificial flavors, colors, or carbohydrates.</span></p>
<p class="""" data-rte-preserve-empty=""true""> </p>",Rum,,,,,,,,1,,LB,,,,IN,26.33,36.00,,1.960,,,Abstinence,Airgoods,,1,1,Default Tax,5,5,0,Default Tax,3,,
80471e41-b6ee-4b7c-b0c5-b414b5face8b,abstinence-lemon-bittersweet,832740J,,,,Abstinence Lemon Aperitif,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />Abstinence Non-Alcoholic Lemon Aperitif offers a complete richness and intricate flavor profile, minus the alcohol. </span><span>Combining zesty Lemon with aromatic Buchu, enhanced by Aloe and African Wormwood, it adds a distinctive South African twist to a tantalizing appetizer for guilt-free Spritz or low alcohol by volume cocktails.</span></p>
<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""> </p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />This Lemon Aperitif is brimming with lemon and buchu flavors, along with a medley of herbs and spices including African wormwood, cinchona bark, quinine, and aloe. The outcome is a beverage bursting with citrusy notes, perfect for mixing with sparkling water and ice, or as an ingredient in a lower alcohol by volume cocktail.</span></p>
<p class="""" data-rte-preserve-empty=""true""> </p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:</span></strong><span><br />Water, potassium sorbate, sodium benzoate, quinine, citric acid, carmoisine, distilled botanicals, and natural flavoring.</span></p>",Aperitif,,,,,,,,1,,LB,,,,IN,19.6,30.00,,1.634,,,Abstinence,Airgoods,,1,1,Default Tax,2,5,0,Default Tax,2,,
2f2599bf-d9f6-452e-9b6a-db754bff3709,after-dream-calamansi-lime---10mg,812949028324,,,,After Dream Calamansi Lime - 10MG,"<div id=""product-text"" class=""
    w-full px-4
    color__bg-transparent
    color__border-divider-1
    
    
      text-left
    
  "">
<div class=""block"">
<div>
<div class=""standard-markdown grid-cols-1 grid [&amp;_&gt;_*]:min-w-0 gap-3"">
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Afterdream Calamansi Lime is a microdosed, non-alcoholic cannabis beverage designed to help you unwind with intention. Crafted with organic hemp-derived THC and CBD, this functional drink delivers a gentle, balanced lift that promotes relaxation without clouding your clarity. Formulated with L-theanine for calm focus and organic lion's mane mushroom for mental clarity with no alcohol, no hangover, no artificial anything. Third-party tested and federally legal. 10mg THC | 20mg CBD per 12oz can.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
</div>
</div>
<div>
<div class=""standard-markdown grid-cols-1 grid [&amp;_&gt;_*]:min-w-0 gap-3"">
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Clean, zesty calamansi lime opens bright and tart, layered with subtle citrus complexity and a crisp effervescent finish. Light, refreshing, and effortlessly drinkable — with delicate herbal undertones that deepen with each sip.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
</div>
</div>
<div>
<div class=""standard-markdown grid-cols-1 grid [&amp;_&gt;_*]:min-w-0 gap-3"">
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Sparkling water, organic hemp-derived cannabis extract (THC, CBD), organic lion's mane mushroom, L-theanine, natural lime flavor, citric acid. Non-GMO, vegan, gluten-free. No artificial sweeteners, flavors, or additives.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
</div>
</div>
</div>
</div>
<div id=""product-text"" class=""
    w-full px-4
    color__bg-transparent
    color__border-divider-1
    
    
      text-left
    
  "">
<div class=""block"">
<p><span class=""metafield-multi_line_text_field"">✓ Light, mood lifting high<br />✓ Calm, focused state of mind<br />✓ Refreshing citrus flavor, no bitterness<br />✓ Hangover-free, alcohol-free unwind</span></p>
<p> </p>
</div>
</div>
<p><a href=""https://cdn.shopify.com/s/files/1/0608/8438/5858/files/AD_CL_PR01_10_20_1353430.pdf?v=1766418951"">Certificate of Analysis</a></p>",THC / THC Drinks,,,,,,,,1,0,LB,0,0,0,IN,15.72,30.00,,1.634,,,After Dream,Empire,,1,1,Default Tax,27,,,Default Tax,15,,
f203881f-fa19-4c9e-a654-3374ab79d4d0,after-dream-calamansi-lime---5mg,812949028300,,,,After Dream Calamansi Lime - 5MG,"<div id=""product-text"" class=""
    w-full px-4
    color__bg-transparent
    color__border-divider-1
    
    
      text-left
    
  "">
<div class=""block"">
<div id=""product-text"" class=""
    w-full px-4
    color__bg-transparent
    color__border-divider-1
    
    
      text-left
    
  "">
<div class=""block"">
<div>
<div class=""standard-markdown grid-cols-1 grid [&amp;_&gt;_*]:min-w-0 gap-3"">
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Afterdream Calamansi Lime is a microdosed, non-alcoholic cannabis beverage designed to help you unwind with intention. Crafted with organic hemp-derived THC and CBD, this functional drink delivers a gentle, balanced lift that promotes relaxation without clouding your clarity. Formulated with L-theanine for calm focus and organic lion's mane mushroom for mental clarity with no alcohol, no hangover, no artificial anything. Third-party tested and federally legal. 5mg THC | 10mg CBD per 12oz can.</p>
</div>
</div>
<div>
<div class=""standard-markdown grid-cols-1 grid [&amp;_&gt;_*]:min-w-0 gap-3"">
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Clean, zesty calamansi lime opens bright and tart, layered with subtle citrus complexity and a crisp effervescent finish. Light, refreshing, and effortlessly drinkable — with delicate herbal undertones that deepen with each sip.</p>
</div>
</div>
<div>
<div class=""standard-markdown grid-cols-1 grid [&amp;_&gt;_*]:min-w-0 gap-3"">
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Sparkling water, organic hemp-derived cannabis extract (THC, CBD), organic lion's mane mushroom, L-theanine, natural lime flavor, citric acid. Non-GMO, vegan, gluten-free. No artificial sweeteners, flavors, or additives.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
</div>
</div>
</div>
</div>
<div id=""product-text"" class=""
    w-full px-4
    color__bg-transparent
    color__border-divider-1
    
    
      text-left
    
  "">
<div class=""block"">
<p><span class=""metafield-multi_line_text_field"">✓ Light, mood lifting high<br />✓ Calm, focused state of mind<br />✓ Refreshing citrus flavor, no bitterness<br />✓ Hangover-free, alcohol-free unwind</span></p>
<p> </p>
</div>
</div>
</div>
</div>
<p><a href=""https://cdn.shopify.com/s/files/1/0608/8438/5858/files/AD_CL_PR01_5_10_1353429.pdf?v=1766418240"">Certificate of Analysis</a></p>",THC / THC Drinks,Unit,4pk,,,,,,1,0,LB,0,0,0,IN,14,25.00,,1.361,,,After Dream,Empire,,1,1,Default Tax,39,,,Default Tax,14,,
6073fdb7-9bec-4897-a0ea-64a4f9afbc79,after-dream-calamansi-lime---5mg,812949028294,,,,After Dream Calamansi Lime - 5MG,"<div id=""product-text"" class=""
    w-full px-4
    color__bg-transparent
    color__border-divider-1
    
    
      text-left
    
  "">
<div class=""block"">
<div id=""product-text"" class=""
    w-full px-4
    color__bg-transparent
    color__border-divider-1
    
    
      text-left
    
  "">
<div class=""block"">
<div>
<div class=""standard-markdown grid-cols-1 grid [&amp;_&gt;_*]:min-w-0 gap-3"">
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Afterdream Calamansi Lime is a microdosed, non-alcoholic cannabis beverage designed to help you unwind with intention. Crafted with organic hemp-derived THC and CBD, this functional drink delivers a gentle, balanced lift that promotes relaxation without clouding your clarity. Formulated with L-theanine for calm focus and organic lion's mane mushroom for mental clarity with no alcohol, no hangover, no artificial anything. Third-party tested and federally legal. 5mg THC | 10mg CBD per 12oz can.</p>
</div>
</div>
<div>
<div class=""standard-markdown grid-cols-1 grid [&amp;_&gt;_*]:min-w-0 gap-3"">
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Clean, zesty calamansi lime opens bright and tart, layered with subtle citrus complexity and a crisp effervescent finish. Light, refreshing, and effortlessly drinkable — with delicate herbal undertones that deepen with each sip.</p>
</div>
</div>
<div>
<div class=""standard-markdown grid-cols-1 grid [&amp;_&gt;_*]:min-w-0 gap-3"">
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Sparkling water, organic hemp-derived cannabis extract (THC, CBD), organic lion's mane mushroom, L-theanine, natural lime flavor, citric acid. Non-GMO, vegan, gluten-free. No artificial sweeteners, flavors, or additives.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
</div>
</div>
</div>
</div>
<div id=""product-text"" class=""
    w-full px-4
    color__bg-transparent
    color__border-divider-1
    
    
      text-left
    
  "">
<div class=""block"">
<p><span class=""metafield-multi_line_text_field"">✓ Light, mood lifting high<br />✓ Calm, focused state of mind<br />✓ Refreshing citrus flavor, no bitterness<br />✓ Hangover-free, alcohol-free unwind</span></p>
<p> </p>
</div>
</div>
</div>
</div>
<p><a href=""https://cdn.shopify.com/s/files/1/0608/8438/5858/files/AD_CL_PR01_5_10_1353429.pdf?v=1766418240"">Certificate of Analysis</a></p>",THC / THC Drinks,Unit,Single,,,,,,1,,,,,,,3.5,8.00,,0.436,,,After Dream,Empire,,1,1,Default Tax,3,,,Default Tax,3,,
be30b527-30fa-494f-9d9b-f7ae59d968a9,alchemy-thc-free-blackberry-lime-cbd-30ct,812756028166,,,,Alchemy Naturals Broad Spectrum CBD Gummies,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alchemy Naturals Broad Spectrum Gummies are a THC-free hemp CBD gummy crafted for those who want all the wellness benefits of CBD without any trace of THC. Broad-spectrum extract retains the full range of cannabinoids and terpenes from the hemp plant — with THC carefully removed. Vegan, all-natural, just 2g of sugar per gummy, and 33% less sugar than standard candy. Third-party lab tested for purity and potency. 1500mg (50mg CBD per gummy) — 30 gummies per bag. </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Vibrant, refreshing blackberry lime — clean and fruity with a satisfying tartness that makes daily wellness genuinely delicious.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Broad-spectrum hemp extract (CBD, THC-free), MCT oil, glucose syrup, allulose, organic cane sugar, pectin, sorbitol, citric acid, natural blackberry lime flavor, natural coloring.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p><a href=""https://raw.githubusercontent.com/GeoffreyHarrison/soberish-files/42e5f99150761319c38428d54b4c9953042c7f04/soberish_coas/Alchemy%20Naturals%20-%20THC-Free%20-%2050mg%20-%20November%202025.pdf""><span>Certificate of Analysis</span></a></p>",CBD,,,,,,,,1,0,LB,0,0,0,IN,18.5,60.00,,3.267,,,Alchemy Naturals,Alchemy Naturals,,1,1,Default Tax,8,,,Default Tax,5,,
3b3471f9-c8eb-41c2-9d00-f56934553ff6,alchemy-relief-ginger-mango-cbd--cbg-30ct,812756028111,,,,Alchemy Naturals CBD & CBG Relief Gummies,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alchemy Naturals Relief Gummies are a head-to-toe, plant-powered formula of full-spectrum hemp CBD, CBG, and Ginger Extract — formulated to help soothe the body and support daily comfort. Vegan, all-natural, and made with whole plant hemp extract from Oregon-grown hemp. Third-party lab tested for purity and potency. 1500mg (50mg CBD per gummy) — 30 gummies per bag. </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Juicy ginger mango — bright tropical sweetness up front with a satisfying, warming ginger kick on the finish. Pain, meet your match.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Full-spectrum hemp extract (CBD, CBG, THC &lt;0.3%), Ginger extract, glucose syrup, allulose, organic cane sugar, pectin, sorbitol, citric acid, natural ginger mango flavor, natural coloring.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p><a href=""https://raw.githubusercontent.com/GeoffreyHarrison/soberish-files/42e5f99150761319c38428d54b4c9953042c7f04/soberish_coas/Alchemy%20Naturals%20-%20Relief%20-%2050mg%20-%20July%202025.pdf""><span>Certificate of Analysis</span></a></p>",CBD,,,,,,,,1,0,LB,0,0,0,IN,18.33,60.00,,3.267,,,Alchemy Naturals,Alchemy Naturals,,1,1,Default Tax,28,,,Default Tax,5,,
410033c6-4033-47f9-acac-314ddf6b604e,alchemy-uplift-strawberry-yuzu-thcv-30ct,812756029880,,,,Alchemy Naturals CBD & THCv Uplift Gummies,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alchemy Naturals Uplift Gummies are a plant-powered energy and mood formula combining full-spectrum CBD, THCv, Lion's Mane, Cordyceps, and Green Tea Caffeine — designed to elevate your day, sharpen your focus, and power through your workout without the crash. THCv works alongside CBD to enhance mood and energy, while Lion's Mane and Cordyceps support brain health and physical stamina. Green Tea Caffeine delivers a clean, sustained lift — no jitters, no come-down. Vegan, all-natural, and free from artificial additives. Third-party lab tested.  50mg CBD per gummy — 30 gummies per bag. </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes:</strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Bright, tangy Strawberry Yuzu — a bold and refreshing citrus-fruit flavor that makes powering up your day as delicious as it is effective.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Full-spectrum hemp extract (CBD, THCv, THC &lt;0.3%), Lion's Mane mushroom extract (50mg), Cordyceps mushroom extract (50mg), Green Tea Caffeine (10mg), glucose syrup, allulose, organic cane sugar, pectin, sorbitol, citric acid, natural strawberry yuzu flavor, natural coloring.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p><a href=""https://alchemynaturals.com/pages/lab-tests""><span>Certificate of Analysis</span></a></p>",THC / THC Edibles,,,,,,,,0,0,LB,0,0,0,IN,18.5,60.00,,3.267,,,Alchemy Naturals,Alchemy Naturals,,1,1,Default Tax,15,,,Default Tax,6,,
e15b34cf-029d-49ba-9fa6-ffe22672ab7a,alchemy-intimacy-cherry-lime-cbd-30ct,812756028128,,,,Alchemy Naturals CBD Intimacy Gummies,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alchemy Naturals Intimacy Gummies are a plant-based love potion of full-spectrum hemp CBD, Maca Root, Horny Goat Weed, Tribulus, Reishi, and Cordyceps — formulated to foster heightened sensation, increased libido, and deeper connection. Vegan, all-natural, and made with whole plant hemp extract from Oregon-grown hemp. Third-party lab tested for purity and potency. 1500mg (50mg CBD per gummy) — 30 gummies per bag. </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Tart, vibrant cranberry orange — a bold and lively flavor to match the energy of what's to come.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Full-spectrum hemp extract (CBD, THC &lt;0.3%), Maca Root extract, Horny Goat Weed extract, Tribulus extract, Reishi mushroom extract, Cordyceps extract, glucose syrup, allulose, organic cane sugar, pectin, sorbitol, citric acid, natural cranberry orange flavor, natural coloring.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p><a href=""https://raw.githubusercontent.com/GeoffreyHarrison/soberish-files/42e5f99150761319c38428d54b4c9953042c7f04/soberish_coas/Alchemy%20Naturals%20-%20Intimacy%20-%2050mg%20-%20January.pdf""><span>Certificate of Analysis</span></a></p>",CBD,,,,,,,,1,0,LB,0,0,0,IN,18.5,60.00,,3.267,,,Alchemy Naturals,Alchemy Naturals,,1,1,Default Tax,22,,,Default Tax,15,,
998a087c-798c-49c4-b3e3-dd0a692ebf39,alchemy-cbd-multi-watermelon-mojito-cbd-30ct,812756029927,,,,Alchemy Naturals CBD Multivitamin,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alchemy Naturals Daily Gummies are a whole-plant, full-spectrum hemp CBD gummy made for everyday wellness support. Formulated with whole plant hemp extract so every cannabinoid found in the plant is retained — delivering the full entourage effect in one simple daily gummy. Vegan, all-natural, just 2g of sugar per gummy, and 33% less sugar than standard candy. Third-party lab tested for purity and potency. 1500mg (50mg CBD per gummy) — 30 gummies per bag.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Bright, refreshing blackberry lime — a vibrant, everyday flavor that makes your wellness routine something to look forward to.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Full-spectrum hemp extract (CBD, THC &lt;0.3%), glucose syrup, allulose, organic cane sugar, pectin, sorbitol, citric acid, natural blackberry lime flavor, natural coloring.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><br /><a href=""https://alchemynaturals.com/pages/lab-tests"">Certificate of Analysis</a></p>",CBD,,,,,,,,0,0,LB,0,0,0,IN,18.5,60.00,,3.267,,,Alchemy Naturals,Alchemy Naturals,,1,1,Default Tax,35,,,Default Tax,7,,
fe0e4969-b7c0-4a9d-a019-99824a9d12fa,alchemy-relief-cbd-oil---1500mg,812756029521,,,,Alchemy Naturals CBD Oil for Relief,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alchemy Naturals Relief Tincture is a full-spectrum hemp CBD oil formulated with CBG, Ginger, and Turmeric to help soothe the body and support day-to-day comfort and recovery. A precise, fast-acting alternative to gummies for those who want targeted relief in drop form. Vegan, all-natural, and made with premium Oregon-grown hemp extract. Third-party lab tested for purity and potency. </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Warm and earthy with a gentle spice from ginger and turmeric — grounding and clean with no artificial aftertaste.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Full-spectrum hemp extract (CBD, CBG, THC &lt;0.3%), Ginger extract, Turmeric extract, MCT oil, natural flavoring.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p><a href=""https://raw.githubusercontent.com/GeoffreyHarrison/soberish-files/42e5f99150761319c38428d54b4c9953042c7f04/soberish_coas/Alchemy%20Naturals%20-%20Relief%20-%2050mg%20-%20July%202025.pdf""><span>Certificate of Analysis</span></a></p>",CBD,,,,,,,,1,0,LB,0,0,0,IN,25,60.00,,3.267,,,Alchemy Naturals,Alchemy Naturals,,1,1,Default Tax,5,,,Default Tax,2,,
c2a8a2e6-8004-47af-b439-4de55efc686c,alchemy-sleep-cbd-oil---1500mg,812756029514,,,,Alchemy Naturals CBD Oil for Sleep,"<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Product Details: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Alchemy Naturals Sleep Tincture is a full-spectrum hemp CBD oil formulated with CBN, Passionflower, and Chamomile to help you drift off naturally and wake up refreshed. A precise, fast-acting alternative to gummies for those who want targeted sleep support in drop form. Vegan, all-natural, and made with premium Oregon-grown hemp extract. Third-party lab tested for purity and potency. </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>How it Tastes: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Clean and lightly herbal with subtle floral chamomile notes — mild enough to take straight or blend into an evening tea.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""><strong>Ingredients: </strong></p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]"">Full-spectrum hemp extract (CBD, CBN, THC &lt;0.3%), Passionflower extract, Chamomile extract, MCT oil, natural flavoring.</p>
<p class=""font-claude-response-body break-words whitespace-normal leading-[1.7]""> </p>
<p><a href=""https://raw.githubusercontent.com/GeoffreyHarrison/soberish-files/42e5f99150761319c38428d54b4c9953042c7f04/soberish_coas/Alchemy%20Naturals%20-%20Sleep%20-%2050mg%20-%20September%202025.pdf""><span>Certificate of Analysis</span></a></p>",CBD,,,,,,,,1,0,LB,0,0,0,IN,25,60.00,,3.267,,,Alchemy Naturals,Alchemy Naturals,,1,1,Default Tax,5,,,Default Tax,5,,
