Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Shown on Collection Page (product.metafields.custom.shown_on_collection_page),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color Family (product.metafields.product.color_family),Style Family (product.metafields.product.style_name),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,generated_tags
small-change-wallet-marbled-colorful-1,,,,,,,,,Marbled Colorful,,,Cotton Candy,,,,,SMCH-COTC,28.349523125,shopify,continue,manual,28.0,,True,True,,,,,'15770091,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_CosmicCake_2.png?v=1711056306,2.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_CottonCandy_1.png?v=1711056384,oz,,7.18,,[]
small-change-wallet-marbled-colorful-1,,,,,,,,,Marbled Colorful,,,Blue Lagoon,,,,,SMCH-BLUL,28.349523125,shopify,continue,manual,28.0,,True,True,,,,,'15802859,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_SweetSorbet_1.png?v=1711056356,3.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_BlueLagoon_1.png?v=1711056378,oz,,7.18,,[]
small-change-wallet-marbled-colorful-1,,,,,,,,,Marbled Colorful,,,Sweet Sorbet,,,,,SMCH-SWS,28.349523125,shopify,continue,manual,28.0,,True,True,,,,,'15835627,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_SweetSorbet_2.png?v=1711056362,4.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_SweetSorbet_1.png?v=1711056356,oz,,7.18,,[]
small-change-wallet-marbled-colorful-1,,,,,,,,,Marbled Colorful,,,Peachtree Street,,,,,SMCH-PCHS,28.349523125,shopify,continue,manual,28.0,,True,True,,,,,'15868395,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_PeachtreeStreet_1.png?v=1711056367,5.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_PeachtreeStreet_1.png?v=1711056367,oz,,7.18,,[]
small-change-wallet-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_PeachtreeStreet_2.png?v=1711056369,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
small-change-wallet-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_BlueLagoon_1.png?v=1711056378,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
small-change-wallet-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_BlueLagoon_2.png?v=1711056381,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
small-change-wallet-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_CottonCandy_1.png?v=1711056384,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
small-change-wallet-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_MarbledColorful_CottonCandy_2.png?v=1711056386,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
earrings-dot-stud,Earrings - Dot Stud,,Glad & Young Studio,Uncategorized,Earrings,earrings,False,Style,Stud,,,,,,,,EAR-DOT-STUD,0.0,shopify,continue,manual,29.0,,True,True,,,,,'41234155,,,,False,,,,,,,,,,,,,,,,,,,,,,,lb,,8.51,active,[]
earrings-dot-stud,,,,,,,,,Dangle,,,,,,,,EAR-DOT-DGL,0.0,shopify,continue,manual,29.0,,True,True,,,,,'95969259,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,8.51,,[]
card-wallet-midnight,Card Wallet (PCM ONLY),"<meta charset=""utf-8"">
<p><strong><span mce-data-marked=""1"">Midnight - Metallic</span></strong></p>
<p><span><meta charset=""utf-8"">A minimal card holder for when you’re carrying the essentials. This fun wallet has three slots, is stitched with contrasting thread and is constructed of high quality leather.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">It holds your cards tight and keeps them safe, like it's giving your cash a big hug.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Measures:<br data-mce-fragment=""1"">• 3.75in tall<br data-mce-fragment=""1"">• 2.85in wide<br><br></span></p>",Glad & Young Studio,Uncategorized,Wallets,"Accessories, Featured, GYHQ, Marbled, Shop, Wallet",False,Title,Midnight - Metallic,,,,,,,,CW-MID,28.349523125,shopify,continue,manual,28.0,,True,True,,,,,'32573931,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/CardWallet_Midnight_1.png?v=1710885272,1.0,,False,Minimal Leather Card Wallet - Glad & Young Studio,A classic wallet for when you’re only carrying the essentials. It holds your cards tight and keeps them safe...or is giving your money a big hug if you ask us.,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/CardWallet_Midnight_1.png?v=1710885272,oz,,11.57,active,[]
card-wallet-midnight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/CardWallet_Midnight_2.png?v=1710885274,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
passport-cover-matcha,Passport Cover,"<div class=""u-pwa-content-group"">
<div class=""s-pwa-cms c-pwa-markdown"">
<p> </p>
<p>Calling all world travelers! This passport holder is fashioned from soft chrome tanned leather, and designed with two card slots for easy access to your travel essentials while keeping your passport safe and secure.<span> </span>Make it shine with<span> </span><a href=""https://gladandyoungstudio.com/products/gold-foil-custom-stamping"" title=""Custom gold foil stamping"" target=""_blank"">custom gold foil monogramming</a>.</p>
<p><strong>Features:</strong></p>
</div>
<div class=""s-pwa-cms c-pwa-markdown"">
<ul>
<li>High quality, full grain leather</li>
<li>Two inner slip pockets</li>
<li>Passport pocket</li>
</ul>
</div>
</div>
<div class=""u-pwa-content-group"">
<p><strong>Dimensions:</strong></p>
<ul>
<li>5.5""L, 5.25""W</li>
</ul>
</div>",Glad & Young Studio,Uncategorized,Accessories,"Accessories, Featured, Shop, Travel",False,Title,Matcha,,,,,,,,PASS-MAT,79.37866475,shopify,continue,manual,55.0,,True,True,,,,,'15773419,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/PassportHolder_Matcha_1_1.png?v=1724101272,1.0,,False,Leather Passport Cover - Glad & Young Studio,"A no-fuss passport cover, perfect for all you world travelers! Made of top quality leather and designed to hold your passport tight and secure. ",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/PassportHolder_Matcha_1_1.png?v=1724101272,oz,,14.46,active,[]
passport-cover-matcha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/PassportHolder_Matcha_6.png?v=1758913170,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
passport-cover-matcha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/PassportHolder_Matcha_5.png?v=1758913170,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
passport-cover-matcha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/PassportHolder_Matcha_4_1.png?v=1758913170,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
small-change-wallet-chartreuse,Small Change Wallet,"<p><span style=""font-weight: 400;"">Change is good. Even small change. Keep up with your coins, cash and a few cards with our minimal zip wallet. Pro tip: it’s the perfect addition to our fanny pack! </span><span style=""font-weight: 400;""><br></span><span style=""font-weight: 400;""><br></span><span style=""font-weight: 400;"">Features: </span><span style=""font-weight: 400;""><br></span><span style=""font-weight: 400;"">• High quality full grain leather </span><span style=""font-weight: 400;""><br></span><span style=""font-weight: 400;"">• Contrasting soft plastic YKK zipper <br></span>• Front card sleeve </p>
<br><span style=""font-weight: 400;"">Measures: </span><span style=""font-weight: 400;""><br></span><span style=""font-weight: 400;"">• 3.5in wide</span><span style=""font-weight: 400;""><br></span><span style=""font-weight: 400;"">• 2.5in tall</span>",Glad & Young Studio,,Wallets,"Accessories, Featured, GYHQ, Wallet",False,Title,Chartreuse,,,,,,,,SMCH-CHRT,28.349523125,shopify,continue,manual,28.0,,True,True,,,,,'77845995,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_Chartreuse_1_1.png?v=1714076380,1.0,,False,Glad & Young Studio — Small Change Wallet,"Change is good. Even small change. Keep up with your coins, cash and a few cards with our minimal zip wallet.",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_Chartreuse_1_1.png?v=1714076380,oz,,7.18,archived,[]
small-change-wallet-chartreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SmallChange_Chartreuse_2_1.png?v=1714076395,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,Traveler's Journal,"<p>The perfect companion if you are constantly making lists and keeping things organized. The Traveler's Journal holds three <meta charset=""utf-8""><span>A5 (</span><span>8.25x5.5</span><span>in)</span> notebooks and is refillable, fun, and totally addicting.</p>
<p>Full Grain, hand marbled, vegetable tanned leather cover and elastic closure.<br></p>
<p><meta charset=""utf-8""><span>Want to make it personal? </span><span>Have it custom stamped! We love </span><span>the look of</span><span> a name or </span><span>initials</span><span> in the bottom right corner. You can add custom stamping to your order </span><a title=""Custom Stamping Product Page"" href=""https://gladandyoungstudio.com/products/gold-foil-custom-stamping?_pos=1&amp;_sid=d30201f3a&amp;_ss=r"" rel=""noopener"" target=""_blank"">HERE</a><span>, and </span><span>leave a note on the cart page with what you would like added. </span></p>",Glad & Young Studio,Office Supplies > General Office Supplies > Paper Products > Notebooks & Notepads > Journals,Accessories,"Accessories, Custom Stamp, Featured, Shop, vegetable tanned",True,Title,Marbled Neutral,,Marbling Color Palette,Olive Grove,,,,,TJO-OGRO,371.3787529375,shopify,continue,manual,55.0,,True,True,,,,,'73103851,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_PurpleHaze_1.png?v=1771265404,1.0,,False,Refillable Traveler's Journal | Glad & Young Studio,"The perfect companion if you are constantly making lists and keeping things organized. The Traveler's Notebook holds three 5x7in notebooks and is refillable, fun, and totally addicting.",961.0,,,,,,,,,,,False,,,,,marbled,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_OliveGrove_1_1.png?v=1772829078,oz,,16.03,active,[]
travelers-journal-marbled-neutral-1,,,,,,,,,Marbled Neutral,,,Golden Girl,,,,,TJO-GOGI,371.3787529375,shopify,deny,manual,55.0,,True,True,,,,,'42216939,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Travelers_Journal_MN_Open_Anthro_Square_44d8391d-8a40-43d5-bf41-f13ef2a676c8.png?v=1772829078,2.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_GoldenGirl_1.png?v=1724100283,oz,,16.03,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,Marbled Neutral,,,Purple Haze,,,,,TJO-PHZ,371.3787529375,shopify,continue,manual,55.0,,True,True,,,,,'42249707,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_PurpleHaze_2.png?v=1772828672,3.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_PurpleHaze_1.png?v=1771265404,oz,,16.03,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_ChampagneProblems_1.png?v=1771265404,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_ChampagneProblems_2.png?v=1771265404,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_ChampagneProblems_3.png?v=1771265404,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_PurpleHaze_3.png?v=1772828672,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_GoldenGirl_1.png?v=1724100283,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_GoldenGirl_2.png?v=1724100286,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_GoldenGirl_3.png?v=1724100288,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_OliveGrove_1_1.png?v=1772829078,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_OliveGrove_2_1.png?v=1772829078,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-neutral-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_OliveGrove_3_1.png?v=1772829078,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-colorful-1,Traveler's Journal,"<p>The perfect companion if you are constantly making lists and keeping things organized. The Traveler's Journal holds three <meta charset=""utf-8""><span>A5 (</span><span>8.25x5.5</span><span>in)</span> notebooks and is refillable, fun, and totally addicting.</p>
<p>Full Grain, hand marbled, vegetable tanned leather cover and elastic closure.<br></p>
<p><meta charset=""utf-8""><span>Want to make it personal? </span><span>Have it custom stamped! We love </span><span>the look of</span><span> a name or </span><span>initials</span><span> in the bottom right corner. You can add custom stamping to your order </span><a title=""Custom Stamping Product Page"" href=""https://gladandyoungstudio.com/products/gold-foil-custom-stamping?_pos=1&amp;_sid=d30201f3a&amp;_ss=r"" rel=""noopener"" target=""_blank"">HERE</a><span>, and </span><span>leave a note on the cart page with what you would like added. </span></p>",Glad & Young Studio,Office Supplies > General Office Supplies > Paper Products > Notebooks & Notepads > Journals,Accessories,"Accessories, Custom Stamp, Featured, Shop, vegetable tanned",True,Title,Marbled Colorful,,Marbling Color Palette,Cosmic Cake,,,,,TJO-COSM,371.3787529375,shopify,continue,manual,55.0,,True,True,,,,,'56285931,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_CosmicCake_1.png?v=1710293795,1.0,,False,Refillable Traveler's Journal | Glad & Young Studio,"The perfect companion if you are constantly making lists and keeping things organized. The Traveler's Notebook holds three 5x7in notebooks and is refillable, fun, and totally addicting.",961.0,,,,,,,,,,,False,,,,,marbled,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_CosmicCake_1.png?v=1710293795,oz,,16.03,active,[]
travelers-journal-marbled-colorful-1,,,,,,,,,Marbled Colorful,,,Sweet Sorbet,,,,,TJO-SWS,371.3787529375,shopify,deny,manual,38.5,55.0,True,True,,,,,'65288171,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Holiday_2023_Travelers_Journal_MC_Web_Jasmine_9120b9ee-f1fc-4654-b56f-7898fd566695.png?v=1710293795,2.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_SweetSorbet_1.png?v=1710294421,oz,,16.03,,[]
travelers-journal-marbled-colorful-1,,,,,,,,,Marbled Colorful,,,Blue Lagoon,,,,,TJO-BLUL,371.3787529375,shopify,continue,manual,55.0,,True,True,,,,,'26652139,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_CosmicCake_3.png?v=1710293795,3.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_BlueLagoon_1.png?v=1724099996,oz,,16.03,,[]
travelers-journal-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_CosmicCake_2.png?v=1710293795,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Travelers_Journal_MC_Anthro_Square_50afdbd3-a1ae-47dd-9ed8-2c91d18778dc.png?v=1710293795,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_SweetSorbet_1.png?v=1710294421,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_SweetSorbet_2.png?v=1710294424,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_SweetSorbet_3.png?v=1710294430,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_BlueLagoon_1.png?v=1724099996,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_BlueLagoon_2.png?v=1772830815,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
travelers-journal-marbled-colorful-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledColorful_BlueLagoon_3.png?v=1772830815,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
coaster-set-marbled-neutral,Coaster Set,"<p><strong>Marbled Leather - Neutral Color Palettes</strong></p>
<p>Add a pop of fun to any table, and give that drink the flair it deserves. Our personalized, customizable leather coasters are made of vegetable tanned leather that only get better with time and use. <meta charset=""utf-8""><span data-mce-fragment=""1"">Sold in sets of 4. </span><br data-mce-fragment=""1""><br><meta charset=""utf-8""></p>
<p><span data-mce-fragment=""1"">Want to add </span><span data-mce-fragment=""1""></span><a href=""https://gladandyoungstudio.com/products/custom-stamping?variant=37606029066415"" title=""Custom Stamping"" data-mce-fragment=""1"" data-mce-href=""https://gladandyoungstudio.com/products/custom-stamping?variant=37606029066415"" target=""_blank"">custom stamping?</a><span data-mce-fragment=""1""><a href=""https://gladandyoungstudio.com/products/custom-stamping?variant=37606029066415"" title=""Custom Stamping"" data-mce-fragment=""1"" data-mce-href=""https://gladandyoungstudio.com/products/custom-stamping?variant=37606029066415"" target=""_blank""> Click here for info.</a><br data-mce-fragment=""1""></span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">For custom stamping:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">12 character max with large letters</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">16 character max with small letters</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Stamped by real human hands, not by robots! </span> <br><br></p>
<p><span>Measures:<br>• 4"" in diameter</span></p>",Glad & Young Studio,Uncategorized,Accessories,"Accessories, Featured, GYHQ, Marbled, Shop, vegetable tanned",True,Title,Marbled Neutral,,Marbling Color Palette,Purple Haze,,,,,COAST-PHZ,99.2233309375,shopify,continue,manual,30.0,,True,True,,,,,'62340075,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledNeutral_PurpleHaze.png?v=1710286168,1.0,,False,Personalized Leather Coasters - Glad & Young Studio,"Add a pop of fun to any table, and give that drink the flair it deserves. Our personalized, customizable leather coasters are made of vegetable tanned leather that only get better with time and use. ",,unisex,adult,,,,,,,,,False,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledNeutral_PurpleHaze.png?v=1710286168,oz,,7.88,active,[]
coaster-set-marbled-neutral,,,,,,,,,Marbled Neutral,,,Champagne Problems,,,,,COAST-CHPR,99.2233309375,shopify,deny,manual,21.0,30.0,True,True,,,,,'63224811,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledNeutral_ChampagneProblems.png?v=1710286197,2.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledNeutral_ChampagneProblems.png?v=1710286197,oz,,7.88,,[]
coaster-set-marbled-neutral,,,,,,,,,Marbled Neutral,,,Olive Grove,,,,,COAST-OGRO,99.2233309375,shopify,continue,manual,30.0,,True,True,,,,,'63257579,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledNeutral_OliveGrove.png?v=1710286197,3.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledNeutral_OliveGrove.png?v=1710286197,oz,,7.88,,[]
coaster-set-marbled-neutral,,,,,,,,,Marbled Neutral,,,Golden Girl,,,,,COAST-GOGI,99.2233309375,shopify,deny,manual,30.0,,True,True,,,,,'63290347,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledNeutral_GoldenGirl.png?v=1710286197,4.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledNeutral_GoldenGirl.png?v=1710286197,oz,,7.88,,[]
coaster-set-marbled-neutral,,,,,,,,,Marbled Neutral,,,Madly Mauve,,,,,COAST-MAU,99.2233309375,shopify,deny,manual,30.0,,True,True,,,,,'63323115,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,7.88,,[]
coaster-set-marbled-colorful,Coaster Set,"<p><strong>Marbled Leather - Colorful Palettes</strong></p>
<p>Add a pop of fun to any table, and give that drink the flair it deserves. Our personalized, customizable leather coasters are made of vegetable tanned leather that only get better with time and use. Sold in sets of 4. <br><br><meta charset=""utf-8""><span data-mce-fragment=""1"">Want to add </span><span data-mce-fragment=""1""></span><a href=""https://gladandyoungstudio.com/products/custom-stamping?variant=37606029066415"" title=""Custom Stamping"" target=""_blank"">custom stamping?</a><span data-mce-fragment=""1""><a href=""https://gladandyoungstudio.com/products/custom-stamping?variant=37606029066415"" title=""Custom Stamping"" target=""_blank""> Click here for info.</a><br data-mce-fragment=""1""></span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">For custom stamping:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">12 character max with large letters</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">16 character max with small letters</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Stamped by real human hands, not by robots! </span> <br><br></p>
<meta charset=""utf-8"">
<p><span>Measures:<br>• 4"" in diameter</span><br></p>",Glad & Young Studio,Uncategorized,Accessories,"Accessories, Featured, GYHQ, Marbled, Shop, vegetable tanned",True,Title,Marbled Colorful,,Marbling Color Palette,Cosmic Cake,,,,,COAST-COSM,99.2233309375,shopify,continue,manual,30.0,,True,True,,,,,'54705131,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledColorful_CosmicCake_1.png?v=1715375537,1.0,,False,Personalized Leather Coasters - Glad & Young Studio,"Add a pop of fun to any table, and give that drink the flair it deserves. Our personalized, customizable leather coasters are made of vegetable tanned leather that only get better with time and use. ",,,,,,,,,,,,False,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledColorful_CosmicCake_1.png?v=1715375537,oz,,7.88,active,[]
coaster-set-marbled-colorful,,,,,,,,,Marbled Colorful,,,Sweet Sorbet,,,,,COAST-SWS,99.2233309375,shopify,deny,manual,21.0,30.0,True,True,,,,,'54901739,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/MarbledCoasters3_6d6c4967-36ff-4088-a7d7-a23bd376a107.jpg?v=1715375537,2.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledColorful_SweetSorbet_1.png?v=1715375537,oz,,7.88,,[]
